code,ATR_n_BACK,TPk_BACK,SLk_BACK,J_th_BACK,dJ_th_BACK,vEMA_th_BACK,winrate_BACK,pf_BACK,trades_BACK,PF_eff_BACK,winrate_FWD,pf_FWD,trades_FWD,ATR_n_FWD,TPk_FWD,SLk_FWD,J_th_FWD,dJ_th_FWD,vEMA_th_FWD,PF_eff_FWD,ranking,stamp
3350.T,1,1.2,1.5,1.0,0.05,0.02,0.4827586206896552,0.7466666666666667,58,0.7457711442786071,0.1527777777777778,0.1491525423728813,72.0,1.0,1.2,1.5,1.0,0.05,0.02,0.1440892726065224,YORI,20251015
3370.T,5,1.2,2.0,1.0,0.02,0.05,0.5681818181818182,0.7894736842105263,44,0.7886319156547908,0.1940298507462686,0.1444444444444444,67.0,5.0,1.2,2.0,1.0,0.02,0.05,0.144290431975358,YORI,20251015
339A.T,5,0.8,1.5,0.8,0.05,0.02,0.3846153846153846,0.3809523809523809,13,0.3328224946695096,0.5555555555555556,0.6666666666666666,9.0,5.0,0.8,1.5,0.8,0.05,0.02,0.6656449893390193,YORI,20251015
3420.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,2,0.0,0.6666666666666666,1.0666666666666669,3.0,1.0,0.8,1.5,0.6,0.02,0.02,1.0650319829424304,YORI,20251015
3536.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,1,,0.8888888888888888,4.266666666666667,18.0,1.0,0.8,1.5,0.6,0.02,0.02,4.260127931769721,YORI,20251015
3541.T,1,1.2,2.0,0.6,0.05,0.02,0.6,0.8999999999999999,10,0.8990403838464615,0.3666666666666666,0.388235294117647,30.0,1.0,1.2,2.0,0.6,0.05,0.02,0.3469980428881079,YORI,20251015
3608.T,3,1.2,1.5,1.0,0.02,0.05,0.2647058823529412,0.288,68,0.2876545842217484,0.2967032967032967,0.3374999999999999,91.0,3.0,1.2,1.5,1.0,0.02,0.05,0.3370952158848614,YORI,20251015
3647.T,2,1.2,1.5,0.8,0.02,0.05,0.3666666666666666,0.5176470588235293,30,0.4626024015262036,0.1012658227848101,0.0955223880597015,79.0,2.0,1.2,1.5,0.8,0.02,0.05,0.0900327337157272,YORI,20251015
365A.T,1,1.2,2.0,1.0,0.02,0.05,0.3541666666666667,0.3642857142857142,48,0.3286814306535451,0.25,0.2571428571428571,12.0,1.0,1.2,2.0,1.0,0.02,0.05,0.1997867519658803,YORI,20251015
3661.T,5,1.2,1.5,1.0,0.02,0.05,0.1566265060240964,0.1485714285714285,83,0.1483932378921718,0.2409638554216867,0.2539682539682539,83.0,5.0,1.2,1.5,1.0,0.02,0.05,0.253663654516533,YORI,20251015
381A.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.8,1.5,0.6,0.02,0.02,0.0,YORI,20251015
3895.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,0,0.0,0.375,0.32,8.0,1.0,0.8,1.5,0.6,0.02,0.02,0.3195095948827292,YORI,20251015
3902.T,5,1.2,1.5,0.8,0.02,0.05,0.1538461538461538,0.1454545454545454,39,0.145280093041287,0.2318840579710145,0.2509803921568627,69.0,5.0,1.2,1.5,0.8,0.02,0.05,0.2412197771251559,YORI,20251015
3905.T,5,1.2,2.0,0.8,0.05,0.02,0.2105263157894736,0.1617977528089887,114,0.1598294015727042,0.3103448275862069,0.2745762711864407,87.0,5.0,1.2,2.0,0.8,0.05,0.02,0.2697121151539384,YORI,20251015
3926.T,1,0.8,1.5,0.6,0.02,0.02,0.5,999.0,2,0.5325159914712154,0.3333333333333333,0.2666666666666666,6.0,1.0,0.8,1.5,0.6,0.02,0.02,0.2662579957356076,YORI,20251015
3933.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,1,,0.2857142857142857,0.2133333333333333,7.0,1.0,0.8,1.5,0.6,0.02,0.02,0.2130063965884861,YORI,20251015
3991.T,2,1.2,2.0,0.6,0.02,0.02,0.5833333333333334,0.8400000000000001,12,0.8391043582566976,0.38,0.3677419354838709,50.0,2.0,1.2,2.0,0.6,0.02,0.02,0.3673498342598444,YORI,20251015
3996.T,1,1.2,1.5,0.8,0.02,0.02,0.6,1.2,5,1.1985607675906185,0.2,0.2399999999999999,15.0,1.0,1.2,1.5,0.8,0.02,0.02,0.1997601279317697,YORI,20251015
4017.T,2,1.2,1.5,1.0,0.02,0.02,0.4,0.5333333333333333,15,0.5326936744847194,0.4,0.5333333333333333,15.0,2.0,1.2,1.5,1.0,0.02,0.02,0.5326936744847194,YORI,20251015
4057.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,0,0.0,0.2285714285714285,0.1580246913580247,35.0,1.0,0.8,1.5,0.6,0.02,0.02,0.1577825159914712,YORI,20251015
4172.T,3,0.8,1.5,0.6,0.02,0.02,1.0,999.0,1,,0.0,0.0,1.0,3.0,0.8,1.5,0.6,0.02,0.02,0.0,YORI,20251015
4175.T,3,1.2,1.5,1.0,0.02,0.02,0.6,1.2,5,1.1985607675906185,0.1666666666666666,0.16,6.0,3.0,1.2,1.5,1.0,0.02,0.02,0.1598081023454158,YORI,20251015
4176.T,1,1.2,1.5,0.8,0.02,0.05,0.2307692307692307,0.2399999999999999,13,0.2397121535181237,0.238095238095238,0.25,42.0,1.0,1.2,1.5,0.8,0.02,0.05,0.2497001599147121,YORI,20251015
4241.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,2,,0.0,0.0,0.0,1.0,0.8,1.5,0.6,0.02,0.02,0.0,YORI,20251015
4343.T,1,1.2,1.5,0.6,0.02,0.02,0.5,0.7999999999999999,2,0.799040511727079,0.2068965517241379,0.2666666666666666,29.0,1.0,1.2,1.5,0.6,0.02,0.02,0.2084453508853249,YORI,20251015
4378.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,0,0.0,1.0,999.0,1.0,1.0,0.8,1.5,0.6,0.02,0.02,,YORI,20251015
4384.T,1,1.2,1.5,0.8,0.05,0.02,0.3333333333333333,0.4,30,0.3995202558635394,0.2272727272727272,0.2424242424242424,44.0,1.0,1.2,1.5,0.8,0.05,0.02,0.2350119152138467,YORI,20251015
4413.T,5,1.2,1.5,1.0,0.02,0.05,0.375,0.4923076923076923,64,0.4794243070362473,0.2857142857142857,0.3199999999999999,63.0,5.0,1.2,1.5,1.0,0.02,0.05,0.3196162046908316,YORI,20251015
4415.T,1,1.2,2.0,0.6,0.02,0.05,0.2692307692307692,0.227027027027027,52,0.2208169363833413,0.2340425531914893,0.1999999999999999,47.0,1.0,1.2,2.0,0.6,0.02,0.05,0.1831378559687236,YORI,20251015
4438.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.8,1.5,0.6,0.02,0.02,0.0,YORI,20251015
4440.T,1,1.0,1.5,1.0,0.02,0.02,0.3,0.2857142857142857,20,0.2853335363996345,0.1041666666666666,0.0775193798449612,48.0,1.0,1.0,1.5,1.0,0.02,0.02,0.0774160757673426,YORI,20251015
4446.T,1,1.2,1.5,1.0,0.05,0.05,0.2689075630252101,0.3011764705882352,119,0.2938999583363968,0.2886597938144329,0.3246376811594203,97.0,1.0,1.2,1.5,1.0,0.05,0.05,0.3242483235993942,YORI,20251015
4760.T,2,1.2,2.0,0.6,0.02,0.02,0.6666666666666666,1.2,9,1.1987205117952815,0.1428571428571428,0.0999999999999999,7.0,2.0,1.2,2.0,0.6,0.02,0.02,0.0998933759829401,YORI,20251015
4888.T,1,0.8,1.5,0.6,0.05,0.02,0.8333333333333334,999.0,6,2.6625799573560776,0.0769230769230769,0.0457142857142857,39.0,1.0,0.8,1.5,0.6,0.05,0.02,0.0443763326226012,YORI,20251015
5246.T,3,1.2,1.5,0.6,0.02,0.02,0.2058823529411764,0.21,102,0.2071586511885019,0.0851063829787234,0.0744186046511627,141.0,3.0,1.2,1.5,0.6,0.02,0.02,0.0743293499281003,YORI,20251015
5250.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,1,,0.0,0.0,0.0,1.0,0.8,1.5,0.6,0.02,0.02,0.0,YORI,20251015
5578.T,1,1.2,2.0,0.8,0.02,0.02,0.5833333333333334,0.8400000000000001,12,0.8391043582566976,0.1,0.0666666666666666,30.0,1.0,1.2,2.0,0.8,0.02,0.02,0.0665955839886267,YORI,20251015
5721.T,1,1.0,1.5,0.8,0.02,0.02,0.5238095238095238,0.8148148148148148,21,0.7323560767590619,0.2258064516129032,0.1944444444444444,31.0,1.0,1.0,1.5,0.8,0.02,0.02,0.1941853233830845,YORI,20251015
5858.T,3,1.2,2.0,0.6,0.05,0.05,0.4166666666666667,0.4285714285714285,12,0.4281144684983151,0.3666666666666666,0.3473684210526315,30.0,3.0,1.2,2.0,0.6,0.05,0.05,0.3469980428881079,YORI,20251015
5870.T,2,1.2,2.0,0.6,0.02,0.02,0.4210526315789473,0.4363636363636363,19,0.4358983679255571,0.3157894736842105,0.2769230769230769,19.0,2.0,1.2,2.0,0.6,0.02,0.02,0.2766278104142958,YORI,20251015
5950.T,2,1.2,2.0,0.6,0.05,0.02,0.75,1.7999999999999998,4,1.798080767692923,0.2537313432835821,0.2217391304347826,67.0,2.0,1.2,2.0,0.6,0.05,0.02,0.2037824870051979,YORI,20251015
5952.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,1,0.0,0.2857142857142857,0.2222222222222222,70.0,1.0,0.8,1.5,0.6,0.02,0.02,0.2130063965884861,YORI,20251015
5987.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,0,0.0,0.3636363636363636,0.3047619047619048,11.0,1.0,0.8,1.5,0.6,0.02,0.02,0.3042948522692659,YORI,20251015
6098.T,5,1.2,2.0,0.6,0.05,0.05,0.3246753246753247,0.2884615384615384,77,0.2881539691815581,0.2545454545454545,0.2126582278481012,110.0,5.0,1.2,2.0,0.6,0.05,0.05,0.2046595995748042,YORI,20251015
6166.T,5,1.2,2.0,1.0,0.02,0.02,0.3461538461538461,0.3374999999999999,26,0.3173083707693393,0.6666666666666666,1.2,3.0,5.0,1.2,2.0,1.0,0.02,0.02,1.1987205117952815,YORI,20251015
6173.T,5,0.8,1.5,0.6,0.02,0.02,1.0,999.0,1,,0.125,0.0761904761904762,8.0,5.0,0.8,1.5,0.6,0.02,0.02,0.0760737130673164,YORI,20251015
6265.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.8,1.5,0.6,0.02,0.02,0.0,YORI,20251015
6323.T,5,1.2,1.5,1.0,0.02,0.05,0.2894736842105263,0.3259259259259259,114,0.3255350232962174,0.3636363636363636,0.4571428571428571,88.0,5.0,1.2,1.5,1.0,0.02,0.05,0.4565945781297594,YORI,20251015
6433.T,3,1.2,1.5,1.0,0.05,0.02,0.4328358208955223,0.627027027027027,67,0.6097940747390864,0.2533333333333333,0.2714285714285714,75.0,3.0,1.2,1.5,1.0,0.05,0.02,0.2711030307645447,YORI,20251015
6518.T,5,0.8,1.5,0.6,0.02,0.02,1.0,999.0,1,,0.0,0.0,0.0,5.0,0.8,1.5,0.6,0.02,0.02,0.0,YORI,20251015
6558.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.8,1.5,0.6,0.02,0.02,0.0,YORI,20251015
6775.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,3,,0.3,0.2285714285714286,10.0,1.0,0.8,1.5,0.6,0.02,0.02,0.2282211392019494,YORI,20251015
6803.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,2,,0.0,0.0,0.0,1.0,0.8,1.5,0.6,0.02,0.02,0.0,YORI,20251015
6867.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,3,0.0,0.0,0.0,3.0,1.0,0.8,1.5,0.6,0.02,0.02,0.0,YORI,20251015
7031.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.8,1.5,0.6,0.02,0.02,0.0,YORI,20251015
7036.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,0,0.0,0.1290322580645161,0.0853333333333333,31.0,1.0,0.8,1.5,0.6,0.02,0.02,0.0788912579957356,YORI,20251015
7064.T,2,0.8,1.5,0.6,0.02,0.05,1.0,999.0,1,,0.0,0.0,0.0,2.0,0.8,1.5,0.6,0.02,0.05,0.0,YORI,20251015
7085.T,1,1.2,1.5,0.6,0.05,0.05,0.4166666666666667,0.5714285714285714,12,0.5707432226621993,0.3636363636363636,0.4571428571428571,33.0,1.0,1.2,1.5,0.6,0.05,0.05,0.4565945781297594,YORI,20251015
7250.T,5,1.2,2.0,0.8,0.02,0.02,0.6363636363636364,1.05,33,1.0488804478208718,0.2391304347826087,0.1999999999999999,46.0,5.0,1.2,2.0,0.8,0.02,0.02,0.1883703661392586,YORI,20251015
7261.T,3,1.2,1.5,0.6,0.05,0.05,0.125,0.1153153153153153,128,0.1141486445324398,0.3247863247863248,0.3848101265822785,117.0,3.0,1.2,1.5,0.6,0.05,0.05,0.3843486005775823,YORI,20251015
75505.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.8,1.5,0.6,0.02,0.02,0.0,YORI,20251015
7599.T,5,1.2,2.0,0.6,0.05,0.02,0.4888888888888889,0.5866666666666667,90,0.573301114336874,0.4553571428571428,0.5016393442622951,112.0,5.0,1.2,2.0,0.6,0.05,0.02,0.5011044762422899,YORI,20251015
7640.T,1,1.2,1.5,1.0,0.02,0.02,0.2,0.1999999999999999,40,0.1997601279317697,0.3333333333333333,0.3999999999999999,3.0,1.0,1.2,1.5,1.0,0.02,0.02,0.3995202558635394,YORI,20251015
7719.T,1,1.2,1.5,1.0,0.05,0.02,0.8,3.2,10,3.1961620469083165,0.6363636363636364,1.4,11.0,1.0,1.2,1.5,1.0,0.05,0.02,1.3983208955223885,YORI,20251015
7923.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,0,0.0,0.0,0.0,3.0,1.0,0.8,1.5,0.6,0.02,0.02,0.0,YORI,20251015
8105.T,5,1.2,1.5,0.6,0.02,0.02,0.3243243243243243,0.3839999999999999,111,0.3835394456289979,0.1533333333333333,0.1483870967741935,150.0,5.0,1.2,1.5,0.6,0.02,0.02,0.1447081241710458,YORI,20251015
8233.T,5,1.2,1.5,0.8,0.02,0.02,0.2612612612612612,0.2864197530864197,111,0.2825874980498206,0.203125,0.2039215686274509,128.0,5.0,1.2,1.5,0.8,0.02,0.02,0.2036769931853338,YORI,20251015
8244.T,1,1.2,1.5,0.8,0.05,0.02,0.2962962962962963,0.3555555555555555,27,0.3364381102008754,0.1842105263157894,0.1806451612903226,38.0,1.0,1.2,1.5,0.8,0.05,0.02,0.18042850264805,YORI,20251015
8273.T,3,1.2,2.0,1.0,0.05,0.05,0.4561403508771929,0.52,57,0.5026892468818924,0.3043478260869565,0.2625,115.0,3.0,1.2,2.0,1.0,0.05,0.05,0.262220111955218,YORI,20251015
9240.T,1,1.2,1.5,0.6,0.02,0.02,0.3636363636363636,0.4776119402985074,110,0.4565945781297594,0.1836734693877551,0.187012987012987,98.0,1.0,1.2,1.5,0.6,0.02,0.02,0.1797841151385927,YORI,20251015
9254.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,0,0.0,0.1666666666666666,0.1066666666666666,6.0,1.0,0.8,1.5,0.6,0.02,0.02,0.106503198294243,YORI,20251015
9270.T,3,1.2,1.5,0.8,0.05,0.02,0.1538461538461538,0.15,39,0.145280093041287,0.1016949152542373,0.090566037735849,59.0,3.0,1.2,1.5,0.8,0.05,0.02,0.0904574164219334,YORI,20251015
9345.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,0,0.0,1.0,999.0,3.0,1.0,0.8,1.5,0.6,0.02,0.02,,YORI,20251015
9399.T,3,1.2,1.5,0.8,0.02,0.05,0.5128205128205128,0.8888888888888888,39,0.8410952755021882,0.2676056338028169,0.2923076923076923,71.0,3.0,1.2,1.5,0.8,0.02,0.05,0.2919571100541249,YORI,20251015
9679.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.8,1.5,0.6,0.02,0.02,0.0,YORI,20251015
9946.T,5,1.2,2.0,1.0,0.02,0.02,0.4473684210526316,0.523076923076923,76,0.4851963976314237,0.2615384615384615,0.2217391304347826,65.0,5.0,1.2,2.0,1.0,0.02,0.02,0.2122734239637478,YORI,20251015
1357.T,3,1.2,2.0,1.0,0.05,0.05,0.2873563218390804,0.25,87,0.2416775225393713,0.1929824561403508,0.1466666666666666,57.0,3.0,1.2,2.0,1.0,0.05,0.05,0.1433252785842184,YORI,20251016
1360.T,1,1.2,2.0,1.0,0.05,0.05,0.3012048192771084,0.2727272727272727,83,0.2583449378869142,0.1395348837209302,0.0972972972972972,43.0,1.0,1.2,2.0,1.0,0.05,0.05,0.0971935550104282,YORI,20251016
137A.T,1,1.2,1.5,0.8,0.02,0.02,0.2222222222222222,0.2461538461538461,18,0.2282972890648797,0.0,0.0,1.0,1.0,1.2,1.5,0.8,0.02,0.02,0.0,YORI,20251016
138A.T,5,0.8,1.5,1.0,0.02,0.05,1.0,999.0,1,,0.074074074074074,0.0484848484848484,27.0,5.0,0.8,1.5,1.0,0.02,0.05,0.0426012793176972,YORI,20251016
1407.T,3,1.2,2.0,1.0,0.02,0.05,0.2857142857142857,0.24,91,0.2397441023590564,0.490566037735849,0.6,53.0,3.0,1.2,2.0,1.0,0.02,0.05,0.577161727901432,YORI,20251016
1459.T,3,1.2,2.0,0.8,0.05,0.02,0.4931506849315068,0.6,73,0.5831613300625696,0.238095238095238,0.2,42.0,3.0,1.2,2.0,0.8,0.05,0.02,0.1873000799680128,YORI,20251016
1466.T,1,0.8,1.5,1.0,0.02,0.02,1.0,999.0,2,,0.0,0.0,3.0,1.0,0.8,1.5,1.0,0.02,0.02,0.0,YORI,20251016
1542.T,5,1.2,2.0,1.0,0.05,0.05,0.4533333333333333,0.5368421052631579,75,0.4970304561102389,0.5306122448979592,0.7090909090909091,49.0,5.0,1.2,2.0,1.0,0.05,0.05,0.6775376805799421,YORI,20251016
1691.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,1,0.0,0.0,0.0,2.0,1.0,0.8,1.5,0.6,0.02,0.02,0.0,YORI,20251016
181A.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.8,1.5,0.6,0.02,0.02,0.0,YORI,20251016
1960.T,1,1.2,2.0,0.6,0.02,0.02,0.5,0.6,2,0.599360255897641,0.0,0.0,1.0,1.0,1.2,2.0,0.6,0.02,0.02,0.0,YORI,20251016
2032.T,3,1.2,1.5,1.0,0.02,0.05,0.2,0.2666666666666666,5,0.1997601279317697,0.0,0.0,0.0,3.0,1.2,1.5,1.0,0.02,0.05,0.0,YORI,20251016
2034.T,2,1.2,2.0,0.6,0.02,0.02,0.4,0.6,5,0.3995735039317606,1.0,999.0,2.0,2.0,1.2,2.0,0.6,0.02,0.02,,YORI,20251016
205A.T,1,1.2,2.0,1.0,0.02,0.05,0.5555555555555556,0.75,9,0.7492003198720513,0.4444444444444444,0.48,18.0,1.0,1.2,2.0,1.0,0.02,0.05,0.4794882047181127,YORI,20251016
215A.T,3,1.2,2.0,0.6,0.02,0.02,0.1654135338345864,0.12,133,0.1187921227905234,0.25,0.2081632653061224,68.0,3.0,1.2,2.0,0.6,0.02,0.02,0.1997867519658803,YORI,20251016
2334.T,5,1.2,1.5,0.6,0.05,0.05,0.2222222222222222,0.2399999999999999,81,0.2282972890648797,0.2727272727272727,0.3999999999999999,22.0,5.0,1.2,1.5,0.6,0.05,0.05,0.2996401918976545,YORI,20251016
276A.T,2,1.2,1.5,0.6,0.05,0.02,0.2531645569620253,0.2758620689655172,79,0.270861190415959,0.2794117647058823,0.3166666666666666,68.0,2.0,1.2,1.5,0.6,0.05,0.02,0.3098320351594796,YORI,20251016
2791.T,1,1.2,1.5,1.0,0.02,0.02,0.5833333333333334,1.12,12,1.1186567164179109,0.1666666666666666,0.2181818181818181,18.0,1.0,1.2,1.5,1.0,0.02,0.02,0.1598081023454158,YORI,20251016
2867.T,1,1.2,1.5,1.0,0.02,0.02,0.5,2.4,6,0.799040511727079,1.0,999.0,1.0,1.0,1.2,1.5,1.0,0.02,0.02,,YORI,20251016
2872.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,3,,0.1428571428571428,0.1777777777777777,7.0,1.0,0.8,1.5,0.6,0.02,0.02,0.0887526652452025,YORI,20251016
2901.T,2,1.2,2.0,1.0,0.05,0.05,0.2758620689655172,0.24,29,0.2283277165324346,0.3333333333333333,0.3,24.0,2.0,1.2,2.0,1.0,0.05,0.05,0.2996801279488204,YORI,20251016
2936.T,2,1.2,2.0,0.8,0.02,0.02,0.3333333333333333,0.3054545454545455,84,0.2996801279488204,0.3673469387755102,0.3724137931034482,49.0,2.0,1.2,2.0,0.8,0.02,0.02,0.3480156324566947,YORI,20251016
2962.T,1,1.2,1.5,1.0,0.02,0.02,0.3294117647058823,0.4,85,0.3925111285676879,0.2857142857142857,0.3692307692307692,21.0,1.0,1.2,1.5,1.0,0.02,0.02,0.3196162046908316,YORI,20251016
3189.T,1,1.0,1.5,1.0,0.05,0.05,0.3548387096774194,0.3859649122807017,31,0.3661780383795309,0.3333333333333333,0.3333333333333333,12.0,1.0,1.0,1.5,1.0,0.05,0.05,0.3328891257995734,YORI,20251016
3350.T,2,1.2,1.5,0.6,0.02,0.05,0.3695652173913043,0.4857142857142856,92,0.4684030585986324,0.3953488372093023,0.523076923076923,43.0,2.0,1.2,1.5,0.6,0.02,0.05,0.5224495653600132,YORI,20251016
3370.T,5,1.2,2.0,0.6,0.02,0.05,0.4482758620689655,0.4875,87,0.4869802079168333,0.1025641025641025,0.0685714285714285,39.0,5.0,1.2,2.0,0.6,0.02,0.05,0.0684983149597304,YORI,20251016
339A.T,2,1.2,1.5,0.6,0.02,0.05,0.3333333333333333,0.4307692307692308,21,0.3995202558635394,0.75,2.4,4.0,2.0,1.2,1.5,0.6,0.02,0.05,2.397121535181237,YORI,20251016
3420.T,5,0.8,1.5,0.6,0.02,0.05,0.5,999.0,2,0.5325159914712154,1.0,999.0,2.0,5.0,0.8,1.5,0.6,0.02,0.05,,YORI,20251016
3536.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,9,,0.8,2.1333333333333333,10.0,1.0,0.8,1.5,0.6,0.02,0.02,2.130063965884862,YORI,20251016
3541.T,1,1.2,1.5,0.6,0.02,0.02,0.45,0.72,20,0.6537604186857918,0.3529411764705882,0.4799999999999999,17.0,1.0,1.2,1.5,0.6,0.02,0.02,0.4358402791238613,YORI,20251016
3608.T,3,1.2,1.5,0.8,0.02,0.02,0.3296703296703296,0.3934426229508196,91,0.3929707434723339,0.2653061224489796,0.2888888888888888,49.0,3.0,1.2,1.5,0.8,0.02,0.02,0.2885424070125563,YORI,20251016
3647.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,1,,0.1764705882352941,0.1142857142857143,17.0,1.0,0.8,1.5,0.6,0.02,0.02,0.1141105696009747,YORI,20251016
365A.T,1,1.0,1.5,0.8,0.02,0.02,0.6,1.1111111111111112,25,0.9986673773987208,0.1818181818181818,0.1481481481481481,11.0,1.0,1.0,1.5,0.8,0.02,0.02,0.1479507225775882,YORI,20251016
3661.T,1,1.2,1.5,0.8,0.02,0.02,0.2424242424242424,0.256,66,0.2556929637526652,0.2666666666666666,0.3,45.0,1.0,1.2,1.5,0.8,0.02,0.02,0.2905601860825741,YORI,20251016
381A.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,1,0.0,0.0,0.0,1.0,1.0,0.8,1.5,0.6,0.02,0.02,0.0,YORI,20251016
3895.T,5,1.2,2.0,1.0,0.02,0.02,0.6,0.8999999999999999,5,0.8990403838464615,0.375,0.4499999999999999,8.0,5.0,1.2,2.0,1.0,0.02,0.02,0.3596161535385845,YORI,20251016
3902.T,2,1.2,1.5,0.8,0.05,0.02,0.3269230769230769,0.3885714285714285,52,0.3881053914102955,0.2698412698412698,0.3238095238095237,63.0,2.0,1.2,1.5,0.8,0.05,0.02,0.2952975804208769,YORI,20251016
3905.T,5,1.2,2.0,0.8,0.02,0.02,0.2524271844660194,0.2025974025974025,103,0.2023813851082943,0.3695652173913043,0.3642857142857142,46.0,5.0,1.2,2.0,0.8,0.02,0.02,0.3513491155262033,YORI,20251016
3926.T,1,1.2,1.5,0.6,0.02,0.02,0.1666666666666666,0.1999999999999999,6,0.1598081023454158,0.0,0.0,2.0,1.0,1.2,1.5,0.6,0.02,0.02,0.0,YORI,20251016
3933.T,5,1.2,1.5,0.6,0.02,0.05,0.5,1.0,10,0.799040511727079,1.0,999.0,1.0,5.0,1.2,1.5,0.6,0.02,0.05,,YORI,20251016
3991.T,5,1.2,1.5,0.6,0.05,0.02,0.238095238095238,0.2666666666666666,42,0.2497001599147121,0.3333333333333333,0.4571428571428571,12.0,5.0,1.2,1.5,0.6,0.05,0.02,0.3995202558635394,YORI,20251016
3996.T,1,1.2,1.5,0.6,0.02,0.02,0.3076923076923077,0.3999999999999999,13,0.3551291163231462,0.1428571428571428,0.1999999999999999,7.0,1.0,1.2,1.5,0.6,0.02,0.02,0.1331734186211798,YORI,20251016
4017.T,1,1.2,1.5,0.8,0.05,0.05,0.3333333333333333,0.3999999999999999,3,0.3995202558635394,0.0,0.0,0.0,1.0,1.2,1.5,0.8,0.05,0.05,0.0,YORI,20251016
4057.T,5,1.2,1.5,0.6,0.02,0.02,0.3,0.3692307692307692,40,0.3424459335973195,0.4,0.5333333333333333,5.0,5.0,1.2,1.5,0.6,0.02,0.02,0.5326936744847194,YORI,20251016
4172.T,3,0.8,2.0,0.6,0.02,0.02,1.0,999.0,1,,0.0,0.0,0.0,3.0,0.8,2.0,0.6,0.02,0.02,0.0,YORI,20251016
4175.T,2,1.2,1.5,0.8,0.02,0.05,0.1666666666666666,0.1999999999999999,12,0.1598081023454158,0.5,0.7999999999999999,2.0,2.0,1.2,1.5,0.8,0.02,0.05,0.799040511727079,YORI,20251016
4176.T,1,1.2,2.0,1.0,0.05,0.02,0.4166666666666667,0.4285714285714285,24,0.4281144684983151,0.3,0.2571428571428571,20.0,1.0,1.2,2.0,1.0,0.05,0.02,0.256868681098989,YORI,20251016
4241.T,5,1.2,1.5,1.0,0.02,0.02,0.5,0.7999999999999999,2,0.799040511727079,0.0,0.0,1.0,5.0,1.2,1.5,1.0,0.02,0.02,0.0,YORI,20251016
4343.T,1,1.0,2.0,1.0,0.02,0.02,0.625,0.8333333333333334,8,0.8323337331733973,0.375,0.5,16.0,1.0,1.0,2.0,1.0,0.02,0.02,0.299640143942423,YORI,20251016
4378.T,1,0.8,1.5,0.6,0.02,0.02,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.8,1.5,0.6,0.02,0.02,0.0,YORI,20251016
4384.T,1,1.2,1.5,0.8,0.05,0.02,0.3513513513513513,0.4521739130434782,37,0.4328136105188344,0.1428571428571428,0.1333333333333333,21.0,1.0,1.2,1.5,0.8,0.05,0.02,0.1331734186211798,YORI,20251016
4413.T,2,1.2,2.0,1.0,0.05,0.02,0.3623188405797101,0.3409090909090909,69,0.3405455999418414,0.3555555555555555,0.3310344827586207,45.0,2.0,1.2,2.0,1.0,0.05,0.02,0.3306815204952502,YORI,20251016
4415.T,2,1.0,1.5,0.8,0.02,0.05,0.2,0.1666666666666666,40,0.1664445628997868,0.46875,0.625,32.0,2.0,1.0,1.5,0.8,0.02,0.05,0.5874513984698357,YORI,20251016
